,id_site,activity_type,week_from,week_to,code_mod_pres
4829,716993,dualpane,,,FFF2013J
4830,716297,oucontent,16.0,16.0,FFF2013J
4831,716684,subpage,,,FFF2013J
4832,716863,url,,,FFF2013J
4833,716330,oucontent,11.0,11.0,FFF2013J
4834,716721,resource,,,FFF2013J
4835,716895,url,14.0,14.0,FFF2013J
4836,716360,page,12.0,12.0,FFF2013J
4837,716752,resource,,,FFF2013J
4838,716924,url,21.0,21.0,FFF2013J
4839,716437,quiz,10.0,10.0,FFF2013J
4840,716792,resource,,,FFF2013J
4841,716956,url,27.0,27.0,FFF2013J
4842,716261,oucontent,,,FFF2013J
4843,716648,subpage,12.0,12.0,FFF2013J
4844,716827,resource,,,FFF2013J
4845,716990,dualpane,7.0,7.0,FFF2013J
4846,716294,oucontent,13.0,13.0,FFF2013J
4847,716681,subpage,29.0,29.0,FFF2013J
4848,716860,url,,,FFF2013J
4849,716327,oucontent,13.0,13.0,FFF2013J
4850,716717,resource,,,FFF2013J
4851,716892,url,13.0,13.0,FFF2013J
4852,716357,page,,,FFF2013J
4853,716749,resource,4.0,4.0,FFF2013J
4854,716921,url,21.0,21.0,FFF2013J
4855,716434,quiz,,,FFF2013J
4856,716783,resource,,,FFF2013J
4857,716789,resource,,,FFF2013J
4858,716953,url,27.0,27.0,FFF2013J
4859,716258,oucontent,23.0,23.0,FFF2013J
4860,716645,subpage,,,FFF2013J
4861,716824,resource,,,FFF2013J
4862,716987,oucollaborate,,,FFF2013J
4863,716291,oucontent,11.0,11.0,FFF2013J
4864,716678,subpage,,,FFF2013J
4865,716856,url,,,FFF2013J
4866,716324,oucontent,,,FFF2013J
4867,716714,resource,,,FFF2013J
4868,716889,url,11.0,11.0,FFF2013J
4869,716354,page,,,FFF2013J
4870,716746,resource,21.0,21.0,FFF2013J
4871,716918,url,20.0,20.0,FFF2013J
4872,716431,quiz,,,FFF2013J
4873,716780,resource,,,FFF2013J
4874,716786,resource,13.0,13.0,FFF2013J
4875,716950,url,27.0,27.0,FFF2013J
4876,716255,oucontent,28.0,28.0,FFF2013J
4877,716642,subpage,16.0,16.0,FFF2013J
4878,716821,resource,,,FFF2013J
4879,716984,oucollaborate,,,FFF2013J
4880,716288,oucontent,11.0,11.0,FFF2013J
4881,716674,subpage,,,FFF2013J
4882,716853,url,15.0,15.0,FFF2013J
4883,716321,oucontent,6.0,6.0,FFF2013J
4884,716709,resource,,,FFF2013J
4885,716886,url,10.0,10.0,FFF2013J
4886,716743,resource,,,FFF2013J
4887,716915,url,20.0,20.0,FFF2013J
4888,716409,repeatactivity,6.0,6.0,FFF2013J
4889,716777,resource,,,FFF2013J
4890,716246,oucontent,,,FFF2013J
4891,716947,url,26.0,26.0,FFF2013J
4892,716252,oucontent,7.0,7.0,FFF2013J
4893,716639,subpage,9.0,9.0,FFF2013J
4894,716818,resource,,,FFF2013J
4895,716981,oucollaborate,,,FFF2013J
4896,716285,oucontent,9.0,9.0,FFF2013J
4897,716671,subpage,,,FFF2013J
4898,716850,url,21.0,21.0,FFF2013J
4899,716318,oucontent,,,FFF2013J
4900,716706,resource,,,FFF2013J
4901,716883,url,3.0,3.0,FFF2013J
4902,716351,page,,,FFF2013J
4903,716912,url,18.0,18.0,FFF2013J
4904,716383,ouwiki,,,FFF2013J
4905,716773,resource,,,FFF2013J
4906,716243,oucontent,26.0,26.0,FFF2013J
4907,716944,url,25.0,25.0,FFF2013J
4908,716249,oucontent,29.0,29.0,FFF2013J
4909,716636,subpage,8.0,8.0,FFF2013J
4910,716815,resource,,,FFF2013J
4911,716978,oucollaborate,,,FFF2013J
4912,716282,oucontent,8.0,8.0,FFF2013J
4913,716668,subpage,27.0,27.0,FFF2013J
4914,716847,url,27.0,27.0,FFF2013J
4915,716314,oucontent,28.0,28.0,FFF2013J
4916,716703,resource,,,FFF2013J
4917,716880,url,2.0,2.0,FFF2013J
4918,716348,oucontent,,,FFF2013J
4919,716740,resource,,,FFF2013J
4920,716909,url,18.0,18.0,FFF2013J
4921,716378,ouwiki,,,FFF2013J
4922,716770,resource,,,FFF2013J
4923,716240,oucontent,1.0,1.0,FFF2013J
4924,716941,url,23.0,23.0,FFF2013J
4925,716454,questionnaire,24.0,24.0,FFF2013J
4926,716812,resource,18.0,18.0,FFF2013J
4927,716975,oucollaborate,,,FFF2013J
4928,716279,oucontent,,,FFF2013J
4929,716665,subpage,24.0,24.0,FFF2013J
4930,716844,url,9.0,9.0,FFF2013J
4931,716311,oucontent,1.0,1.0,FFF2013J
4932,716699,resource,,,FFF2013J
4933,716877,url,1.0,1.0,FFF2013J
4934,716345,oucontent,15.0,15.0,FFF2013J
4935,716736,resource,,,FFF2013J
4936,716906,url,18.0,18.0,FFF2013J
4937,716375,page,,,FFF2013J
4938,716767,resource,11.0,11.0,FFF2013J
4939,716237,folder,,,FFF2013J
4940,716938,url,23.0,23.0,FFF2013J
4941,716451,questionnaire,23.0,23.0,FFF2013J
4942,716809,resource,18.0,18.0,FFF2013J
4943,716972,url,,,FFF2013J
4944,716276,oucontent,2.0,2.0,FFF2013J
4945,716662,subpage,,,FFF2013J
4946,716841,url,10.0,10.0,FFF2013J
4947,716308,oucontent,26.0,26.0,FFF2013J
4948,716696,resource,,,FFF2013J
4949,716874,url,1.0,1.0,FFF2013J
4950,716342,oucontent,,,FFF2013J
4951,716733,resource,,,FFF2013J
4952,716903,url,18.0,18.0,FFF2013J
4953,716371,page,29.0,29.0,FFF2013J
4954,716763,resource,13.0,13.0,FFF2013J
4955,716221,forumng,,,FFF2013J
4956,716935,url,23.0,23.0,FFF2013J
4957,716448,questionnaire,19.0,19.0,FFF2013J
4958,716806,resource,,,FFF2013J
4959,716969,url,,,FFF2013J
4960,716273,oucontent,15.0,15.0,FFF2013J
4961,716659,subpage,19.0,19.0,FFF2013J
4962,716838,resource,,,FFF2013J
4963,716305,oucontent,6.0,6.0,FFF2013J
4964,716693,resource,,,FFF2013J
4965,716871,url,,,FFF2013J
4966,716339,oucontent,27.0,27.0,FFF2013J
4967,716729,resource,,,FFF2013J
4968,716900,url,18.0,18.0,FFF2013J
4969,716368,page,29.0,29.0,FFF2013J
4970,716760,resource,,,FFF2013J
4971,716217,forumng,,,FFF2013J
4972,716932,url,22.0,22.0,FFF2013J
4973,716445,questionnaire,5.0,5.0,FFF2013J
4974,716803,resource,,,FFF2013J
4975,716966,url,,,FFF2013J
4976,716270,oucontent,,,FFF2013J
4977,716656,subpage,6.0,6.0,FFF2013J
4978,716835,resource,,,FFF2013J
4979,717015,dataplus,,,FFF2013J
4980,716302,oucontent,21.0,21.0,FFF2013J
4981,716689,subpage,,,FFF2013J
4982,716868,url,,,FFF2013J
4983,716336,oucontent,11.0,11.0,FFF2013J
4984,716726,resource,,,FFF2013J
4985,716365,page,27.0,27.0,FFF2013J
4986,716757,resource,,,FFF2013J
4987,716929,url,22.0,22.0,FFF2013J
4988,716442,questionnaire,27.0,27.0,FFF2013J
4989,716798,resource,,,FFF2013J
4990,716961,url,28.0,28.0,FFF2013J
4991,716267,oucontent,28.0,28.0,FFF2013J
4992,716653,subpage,4.0,4.0,FFF2013J
4993,716832,resource,,,FFF2013J
4994,716995,dualpane,5.0,5.0,FFF2013J
4995,716299,oucontent,9.0,9.0,FFF2013J
4996,716686,subpage,,,FFF2013J
4997,716865,url,,,FFF2013J
4998,716333,oucontent,10.0,10.0,FFF2013J
4999,716723,resource,,,FFF2013J
5000,716897,url,18.0,18.0,FFF2013J
5001,716362,page,19.0,19.0,FFF2013J
5002,716754,resource,15.0,15.0,FFF2013J
5003,716926,url,21.0,21.0,FFF2013J
5004,716439,quiz,10.0,10.0,FFF2013J
5005,716794,resource,,,FFF2013J
5006,716958,url,28.0,28.0,FFF2013J
5007,716263,oucontent,,,FFF2013J
5008,716650,subpage,2.0,2.0,FFF2013J
5009,716829,resource,,,FFF2013J
5010,716992,dualpane,9.0,9.0,FFF2013J
5011,716296,oucontent,15.0,15.0,FFF2013J
5012,716683,subpage,,,FFF2013J
5013,716862,url,,,FFF2013J
5014,716329,oucontent,11.0,11.0,FFF2013J
5015,716720,resource,,,FFF2013J
5016,716894,url,14.0,14.0,FFF2013J
5017,716359,page,12.0,12.0,FFF2013J
5018,716751,resource,,,FFF2013J
5019,716923,url,21.0,21.0,FFF2013J
5020,716436,quiz,10.0,10.0,FFF2013J
5021,716791,resource,,,FFF2013J
5022,716955,url,27.0,27.0,FFF2013J
5023,716260,oucontent,27.0,27.0,FFF2013J
5024,716647,subpage,,,FFF2013J
5025,716826,resource,,,FFF2013J
5026,716989,oucollaborate,,,FFF2013J
5027,716293,oucontent,11.0,11.0,FFF2013J
5028,716680,subpage,,,FFF2013J
5029,716859,url,,,FFF2013J
5030,716326,oucontent,15.0,15.0,FFF2013J
5031,716716,resource,,,FFF2013J
5032,716891,url,12.0,12.0,FFF2013J
5033,716356,page,,,FFF2013J
5034,716748,resource,4.0,4.0,FFF2013J
5035,716920,url,21.0,21.0,FFF2013J
5036,716433,quiz,,,FFF2013J
5037,716782,resource,,,FFF2013J
5038,716788,resource,,,FFF2013J
5039,716952,url,27.0,27.0,FFF2013J
5040,716257,oucontent,21.0,21.0,FFF2013J
5041,716644,subpage,10.0,10.0,FFF2013J
5042,716823,resource,,,FFF2013J
5043,716986,oucollaborate,,,FFF2013J
5044,716290,oucontent,11.0,11.0,FFF2013J
5045,716676,subpage,22.0,22.0,FFF2013J
5046,716855,url,20.0,20.0,FFF2013J
5047,716323,oucontent,,,FFF2013J
5048,716712,resource,,,FFF2013J
5049,716888,url,11.0,11.0,FFF2013J
5050,716745,resource,,,FFF2013J
5051,716917,url,20.0,20.0,FFF2013J
5052,716423,repeatactivity,7.0,7.0,FFF2013J
5053,716779,resource,,,FFF2013J
5054,716785,resource,,,FFF2013J
5055,716949,url,26.0,26.0,FFF2013J
5056,716254,oucontent,18.0,18.0,FFF2013J
5057,716641,subpage,20.0,20.0,FFF2013J
5058,716820,resource,,,FFF2013J
5059,716983,oucollaborate,,,FFF2013J
5060,716287,oucontent,9.0,9.0,FFF2013J
5061,716673,subpage,26.0,26.0,FFF2013J
5062,716852,url,23.0,23.0,FFF2013J
5063,716320,oucontent,14.0,14.0,FFF2013J
5064,716708,resource,,,FFF2013J
5065,716885,url,9.0,9.0,FFF2013J
5066,716353,page,,,FFF2013J
5067,779436,oucontent,29.0,29.0,FFF2014B
5068,779649,subpage,,,FFF2014B
5069,779814,url,28.0,28.0,FFF2014B
5070,779072,forumng,,,FFF2014B
5071,779481,resource,,,FFF2014B
5072,779684,oucollaborate,,,FFF2014B
5073,779331,oucontent,,,FFF2014B
5074,779524,resource,13.0,13.0,FFF2014B
5075,779717,url,,,FFF2014B
5076,779366,oucontent,22.0,22.0,FFF2014B
5077,779564,resource,,,FFF2014B
5078,779750,url,18.0,18.0,FFF2014B
5079,779399,oucontent,29.0,29.0,FFF2014B
5080,779614,resource,,,FFF2014B
5081,779782,url,22.0,22.0,FFF2014B
5082,779431,oucontent,,,FFF2014B
5083,779645,subpage,29.0,29.0,FFF2014B
5084,779811,url,18.0,18.0,FFF2014B
5085,779477,resource,,,FFF2014B
5086,779681,dataplus,,,FFF2014B
5087,779281,questionnaire,20.0,20.0,FFF2014B
5088,779521,resource,,,FFF2014B
5089,779714,url,,,FFF2014B
5090,779363,oucontent,8.0,8.0,FFF2014B
5091,779561,resource,,,FFF2014B
5092,779747,url,18.0,18.0,FFF2014B
5093,779396,oucontent,9.0,9.0,FFF2014B
5094,779610,resource,,,FFF2014B
5095,779779,url,22.0,22.0,FFF2014B
5096,779428,oucontent,29.0,29.0,FFF2014B
5097,779642,subpage,26.0,26.0,FFF2014B
5098,779808,url,28.0,28.0,FFF2014B
5099,779474,page,,,FFF2014B
5100,779677,dataplus,,,FFF2014B
5101,779278,questionnaire,5.0,5.0,FFF2014B
5102,779516,resource,,,FFF2014B
5103,779711,url,,,FFF2014B
5104,779360,oucontent,29.0,29.0,FFF2014B
5105,779558,resource,,,FFF2014B
5106,779744,url,15.0,15.0,FFF2014B
5107,779393,oucontent,15.0,15.0,FFF2014B
5108,779607,resource,,,FFF2014B
5109,779776,url,21.0,21.0,FFF2014B
5110,779639,subpage,22.0,22.0,FFF2014B
5111,779805,url,28.0,28.0,FFF2014B
5112,779465,page,19.0,19.0,FFF2014B
5113,779674,subpage,13.0,13.0,FFF2014B
5114,779275,questionnaire,19.0,19.0,FFF2014B
5115,779513,resource,,,FFF2014B
5116,779708,url,,,FFF2014B
5117,779357,oucontent,9.0,9.0,FFF2014B
5118,779555,resource,,,FFF2014B
5119,779741,url,14.0,14.0,FFF2014B
5120,779390,oucontent,16.0,16.0,FFF2014B
5121,779595,resource,,,FFF2014B
5122,779773,url,21.0,21.0,FFF2014B
5123,779424,oucontent,29.0,29.0,FFF2014B
5124,779636,subpage,18.0,18.0,FFF2014B
5125,779802,url,27.0,27.0,FFF2014B
5126,779462,page,12.0,12.0,FFF2014B
5127,779671,subpage,,,FFF2014B
5128,779840,dualpane,5.0,5.0,FFF2014B
5129,779272,questionnaire,25.0,25.0,FFF2014B
5130,779510,resource,,,FFF2014B
5131,779705,url,,,FFF2014B
5132,779354,oucontent,18.0,18.0,FFF2014B
5133,779552,resource,18.0,18.0,FFF2014B
5134,779737,url,12.0,12.0,FFF2014B
5135,779387,oucontent,2.0,2.0,FFF2014B
5136,779592,resource,,,FFF2014B
5137,779770,url,21.0,21.0,FFF2014B
5138,779421,oucontent,26.0,26.0,FFF2014B
5139,779633,subpage,14.0,14.0,FFF2014B
5140,779799,url,26.0,26.0,FFF2014B
5141,779459,page,,,FFF2014B
5142,779666,subpage,,,FFF2014B
5143,779834,url,,,FFF2014B
5144,779269,quiz,10.0,10.0,FFF2014B
5145,779501,resource,,,FFF2014B
5146,779507,resource,,,FFF2014B
5147,779702,url,,,FFF2014B
5148,779351,oucontent,7.0,7.0,FFF2014B
5149,779549,resource,18.0,18.0,FFF2014B
5150,779734,url,11.0,11.0,FFF2014B
5151,779384,oucontent,2.0,2.0,FFF2014B
5152,779589,resource,,,FFF2014B
5153,779767,url,21.0,21.0,FFF2014B
5154,779417,oucontent,15.0,15.0,FFF2014B
5155,779630,subpage,10.0,10.0,FFF2014B
5156,779796,url,25.0,25.0,FFF2014B
5157,779453,page,,,FFF2014B
5158,779663,subpage,,,FFF2014B
5159,779831,url,1.0,1.0,FFF2014B
5160,779266,quiz,10.0,10.0,FFF2014B
5161,779498,resource,,,FFF2014B
5162,779504,resource,,,FFF2014B
5163,779699,url,,,FFF2014B
5164,779347,oucontent,5.0,5.0,FFF2014B
5165,779545,resource,,,FFF2014B
5166,779731,url,10.0,10.0,FFF2014B
5167,779381,oucontent,27.0,27.0,FFF2014B
5168,779586,resource,,,FFF2014B
5169,779764,url,20.0,20.0,FFF2014B
5170,779414,oucontent,29.0,29.0,FFF2014B
5171,779626,subpage,5.0,5.0,FFF2014B
5172,779793,url,24.0,24.0,FFF2014B
5173,779450,page,28.0,28.0,FFF2014B
5174,779660,subpage,,,FFF2014B
5175,779826,url,,,FFF2014B
5176,779263,quiz,,,FFF2014B
5177,779495,resource,,,FFF2014B
5178,779695,oucollaborate,,,FFF2014B
5179,779344,oucontent,,,FFF2014B
5180,779538,resource,29.0,29.0,FFF2014B
5181,779728,url,3.0,3.0,FFF2014B
5182,779378,oucontent,21.0,21.0,FFF2014B
5183,779583,resource,,,FFF2014B
5184,779761,url,20.0,20.0,FFF2014B
5185,779411,oucontent,13.0,13.0,FFF2014B
5186,779790,url,24.0,24.0,FFF2014B
5187,779446,ouwiki,26.0,26.0,FFF2014B
5188,779657,subpage,,,FFF2014B
5189,779822,url,29.0,29.0,FFF2014B
5190,779260,quiz,,,FFF2014B
5191,779492,resource,,,FFF2014B
5192,779692,oucollaborate,,,FFF2014B
5193,779341,oucontent,19.0,19.0,FFF2014B
5194,779534,resource,,,FFF2014B
5195,779725,url,2.0,2.0,FFF2014B
5196,779375,oucontent,26.0,26.0,FFF2014B
5197,779580,resource,,,FFF2014B
5198,779758,url,18.0,18.0,FFF2014B
5199,779408,oucontent,11.0,11.0,FFF2014B
5200,779623,subpage,2.0,2.0,FFF2014B
5201,779787,url,24.0,24.0,FFF2014B
5202,779441,ouwiki,,,FFF2014B
5203,779654,subpage,,,FFF2014B
5204,779819,url,29.0,29.0,FFF2014B
5205,779088,folder,,,FFF2014B
5206,779489,resource,,,FFF2014B
5207,779689,oucollaborate,,,FFF2014B
5208,779336,oucontent,9.0,9.0,FFF2014B
5209,779530,resource,,,FFF2014B
5210,779722,url,1.0,1.0,FFF2014B
5211,779371,oucontent,11.0,11.0,FFF2014B
5212,779571,resource,,,FFF2014B
5213,779755,url,18.0,18.0,FFF2014B
5214,779405,oucontent,29.0,29.0,FFF2014B
5215,779620,subpage,,,FFF2014B
5216,779438,oucontent,28.0,28.0,FFF2014B
5217,779651,subpage,,,FFF2014B
5218,779816,url,28.0,28.0,FFF2014B
5219,779076,forumng,,,FFF2014B
5220,779483,resource,,,FFF2014B
5221,779686,oucollaborate,,,FFF2014B
5222,779333,oucontent,10.0,10.0,FFF2014B
5223,779526,resource,21.0,21.0,FFF2014B
5224,779719,url,,,FFF2014B
5225,779368,oucontent,14.0,14.0,FFF2014B
5226,779568,resource,,,FFF2014B
5227,779752,url,18.0,18.0,FFF2014B
5228,779401,oucontent,10.0,10.0,FFF2014B
5229,779616,resource,,,FFF2014B
5230,779784,url,22.0,22.0,FFF2014B
5231,779435,oucontent,28.0,28.0,FFF2014B
5232,779648,subpage,,,FFF2014B
5233,779813,url,28.0,28.0,FFF2014B
5234,779071,glossary,,,FFF2014B
5235,779479,resource,,,FFF2014B
5236,779683,oucollaborate,,,FFF2014B
5237,779283,questionnaire,25.0,25.0,FFF2014B
5238,779523,resource,13.0,13.0,FFF2014B
5239,779716,url,,,FFF2014B
5240,779365,oucontent,15.0,15.0,FFF2014B
5241,779563,resource,,,FFF2014B
5242,779749,url,18.0,18.0,FFF2014B
5243,779398,oucontent,9.0,9.0,FFF2014B
5244,779613,resource,,,FFF2014B
5245,779781,url,22.0,22.0,FFF2014B
5246,779430,oucontent,29.0,29.0,FFF2014B
5247,779644,subpage,28.0,28.0,FFF2014B
5248,779810,url,28.0,28.0,FFF2014B
5249,779476,page,,,FFF2014B
5250,779679,dataplus,,,FFF2014B
5251,779280,questionnaire,19.0,19.0,FFF2014B
5252,779518,resource,,,FFF2014B
5253,779713,url,,,FFF2014B
5254,779362,oucontent,11.0,11.0,FFF2014B
5255,779560,resource,,,FFF2014B
5256,779746,url,18.0,18.0,FFF2014B
5257,779395,oucontent,9.0,9.0,FFF2014B
5258,779609,resource,,,FFF2014B
5259,779778,url,21.0,21.0,FFF2014B
5260,779427,oucontent,,,FFF2014B
5261,779641,subpage,25.0,25.0,FFF2014B
5262,779807,url,28.0,28.0,FFF2014B
5263,779467,page,28.0,28.0,FFF2014B
5264,779676,dataplus,20.0,20.0,FFF2014B
5265,779277,questionnaire,5.0,5.0,FFF2014B
5266,779515,resource,,,FFF2014B
5267,779710,url,,,FFF2014B
5268,779359,oucontent,21.0,21.0,FFF2014B
5269,779557,resource,,,FFF2014B
5270,779743,url,14.0,14.0,FFF2014B
5271,779392,oucontent,16.0,16.0,FFF2014B
5272,779606,resource,,,FFF2014B
5273,779775,url,21.0,21.0,FFF2014B
5274,779638,subpage,21.0,21.0,FFF2014B
5275,779804,url,27.0,27.0,FFF2014B
5276,779464,page,12.0,12.0,FFF2014B
5277,779673,subpage,20.0,20.0,FFF2014B
5278,924225,oucollaborate,,,FFF2014B
5279,779274,questionnaire,24.0,24.0,FFF2014B
5280,779512,resource,,,FFF2014B
5281,779707,url,,,FFF2014B
5282,779356,oucontent,8.0,8.0,FFF2014B
5283,779554,resource,18.0,18.0,FFF2014B
5284,779740,url,14.0,14.0,FFF2014B
5285,779389,oucontent,29.0,29.0,FFF2014B
5286,779594,resource,,,FFF2014B
5287,779772,url,21.0,21.0,FFF2014B
5288,779423,oucontent,27.0,27.0,FFF2014B
5289,779635,subpage,16.0,16.0,FFF2014B
5290,779801,url,27.0,27.0,FFF2014B
5291,779461,page,1.0,1.0,FFF2014B
5292,779670,subpage,,,FFF2014B
5293,779839,dualpane,,,FFF2014B
5294,779271,questionnaire,28.0,28.0,FFF2014B
5295,779503,resource,,,FFF2014B
5296,779509,resource,,,FFF2014B
5297,779704,url,18.0,18.0,FFF2014B
5298,779353,oucontent,11.0,11.0,FFF2014B
5299,779551,resource,18.0,18.0,FFF2014B
5300,779736,url,12.0,12.0,FFF2014B
5301,779386,oucontent,,,FFF2014B
5302,779591,resource,,,FFF2014B
5303,779769,url,21.0,21.0,FFF2014B
5304,779420,oucontent,26.0,26.0,FFF2014B
5305,779632,subpage,12.0,12.0,FFF2014B
5306,779798,url,26.0,26.0,FFF2014B
5307,779456,page,,,FFF2014B
5308,779665,subpage,18.0,18.0,FFF2014B
5309,779833,url,,,FFF2014B
5310,779268,quiz,10.0,10.0,FFF2014B
5311,779500,resource,,,FFF2014B
5312,779506,resource,,,FFF2014B
5313,779701,url,,,FFF2014B
5314,779349,oucontent,3.0,3.0,FFF2014B
5315,779548,resource,29.0,29.0,FFF2014B
5316,779733,url,10.0,10.0,FFF2014B
5317,779383,oucontent,1.0,1.0,FFF2014B
5318,779588,resource,,,FFF2014B
5319,779766,url,20.0,20.0,FFF2014B
5320,779416,oucontent,9.0,9.0,FFF2014B
5321,779629,subpage,9.0,9.0,FFF2014B
5322,779795,url,24.0,24.0,FFF2014B
5323,779452,page,,,FFF2014B
5324,779662,subpage,,,FFF2014B
5325,779830,url,9.0,9.0,FFF2014B
5326,779265,quiz,,,FFF2014B
5327,779497,resource,,,FFF2014B
5328,779697,url,,,FFF2014B
5329,779346,oucontent,24.0,24.0,FFF2014B
5330,779540,resource,,,FFF2014B
5331,779730,url,9.0,9.0,FFF2014B
5332,779380,oucontent,1.0,1.0,FFF2014B
5333,779585,resource,,,FFF2014B
5334,779763,url,20.0,20.0,FFF2014B
5335,779413,oucontent,15.0,15.0,FFF2014B
5336,779625,subpage,4.0,4.0,FFF2014B
5337,779792,url,24.0,24.0,FFF2014B
5338,779449,ouwiki,,,FFF2014B
5339,779659,subpage,,,FFF2014B
5340,779825,url,,,FFF2014B
5341,779262,quiz,,,FFF2014B
5342,779494,resource,,,FFF2014B
5343,779694,oucollaborate,,,FFF2014B
5344,779343,oucontent,12.0,12.0,FFF2014B
5345,779537,resource,28.0,28.0,FFF2014B
5346,779727,url,3.0,3.0,FFF2014B
5347,779377,oucontent,22.0,22.0,FFF2014B
5348,779582,resource,,,FFF2014B
5349,779760,url,18.0,18.0,FFF2014B
5350,779410,oucontent,25.0,25.0,FFF2014B
5351,779789,url,24.0,24.0,FFF2014B
5352,779445,ouwiki,19.0,19.0,FFF2014B
5353,779656,subpage,,,FFF2014B
5354,779821,url,29.0,29.0,FFF2014B
5355,779259,quiz,,,FFF2014B
5356,779491,resource,,,FFF2014B
5357,779691,oucollaborate,,,FFF2014B
5358,779339,oucontent,,,FFF2014B
5359,779533,resource,,,FFF2014B
5360,779724,url,1.0,1.0,FFF2014B
5361,779374,oucontent,,,FFF2014B
5362,779575,resource,,,FFF2014B
5363,779757,url,18.0,18.0,FFF2014B
5364,779407,oucontent,15.0,15.0,FFF2014B
5365,779622,subpage,,,FFF2014B
5366,779440,oucontent,,,FFF2014B
5367,779653,subpage,,,FFF2014B
5368,779818,url,,,FFF2014B
5369,779080,forumng,,,FFF2014B
5370,779488,resource,,,FFF2014B
5371,779688,oucollaborate,,,FFF2014B
5372,779335,oucontent,1.0,1.0,FFF2014B
5373,779529,resource,,,FFF2014B
5374,779721,url,1.0,1.0,FFF2014B
5375,779370,oucontent,15.0,15.0,FFF2014B
5376,779570,resource,,,FFF2014B
5377,779754,url,18.0,18.0,FFF2014B
5378,779404,oucontent,11.0,11.0,FFF2014B
5379,779619,subpage,,,FFF2014B
5380,779786,url,20.0,20.0,FFF2014B
5381,779437,oucontent,,,FFF2014B
5382,779650,subpage,,,FFF2014B
5383,779815,url,28.0,28.0,FFF2014B
5384,779075,forumng,,,FFF2014B
5385,779482,resource,,,FFF2014B
5386,779685,oucollaborate,,,FFF2014B
5387,779332,oucontent,,,FFF2014B
5388,779525,resource,15.0,15.0,FFF2014B
5389,779718,url,,,FFF2014B
5390,779367,oucontent,,,FFF2014B
5391,779567,resource,,,FFF2014B
5392,779751,url,18.0,18.0,FFF2014B
5393,779400,oucontent,10.0,10.0,FFF2014B
5394,779615,resource,,,FFF2014B
5395,779783,url,22.0,22.0,FFF2014B
5396,779433,oucontent,,,FFF2014B
5397,779647,subpage,,,FFF2014B
5398,779812,url,18.0,18.0,FFF2014B
5399,779478,resource,,,FFF2014B
5400,779682,oucollaborate,,,FFF2014B
5401,779282,questionnaire,20.0,20.0,FFF2014B
5402,779522,resource,11.0,11.0,FFF2014B
5403,779715,url,,,FFF2014B
5404,779364,oucontent,15.0,15.0,FFF2014B
5405,779562,resource,,,FFF2014B
5406,779748,url,18.0,18.0,FFF2014B
5407,779397,oucontent,9.0,9.0,FFF2014B
5408,779612,resource,,,FFF2014B
5409,779780,url,22.0,22.0,FFF2014B
5410,779429,oucontent,,,FFF2014B
5411,779643,subpage,27.0,27.0,FFF2014B
5412,779809,url,28.0,28.0,FFF2014B
5413,779475,page,,,FFF2014B
5414,779678,dataplus,,,FFF2014B
5415,779279,questionnaire,19.0,19.0,FFF2014B
5416,779517,resource,,,FFF2014B
5417,779712,url,,,FFF2014B
5418,779361,oucontent,11.0,11.0,FFF2014B
5419,779559,resource,,,FFF2014B
5420,779745,url,16.0,16.0,FFF2014B
5421,779394,oucontent,8.0,8.0,FFF2014B
5422,779608,resource,,,FFF2014B
5423,779777,url,21.0,21.0,FFF2014B
5424,779426,oucontent,,,FFF2014B
5425,779640,subpage,24.0,24.0,FFF2014B
5426,779806,url,18.0,18.0,FFF2014B
5427,779466,page,28.0,28.0,FFF2014B
5428,779675,subpage,1.0,1.0,FFF2014B
5429,779276,questionnaire,5.0,5.0,FFF2014B
5430,779514,resource,,,FFF2014B
5431,779709,url,,,FFF2014B
5432,779358,oucontent,8.0,8.0,FFF2014B
5433,779556,resource,,,FFF2014B
5434,779742,url,14.0,14.0,FFF2014B
5435,779391,oucontent,8.0,8.0,FFF2014B
5436,779605,resource,,,FFF2014B
5437,779774,url,21.0,21.0,FFF2014B
5438,779637,subpage,19.0,19.0,FFF2014B
5439,779803,url,27.0,27.0,FFF2014B
5440,779463,page,12.0,12.0,FFF2014B
5441,779672,subpage,8.0,8.0,FFF2014B
5442,924222,forumng,,,FFF2014B
5443,779273,questionnaire,25.0,25.0,FFF2014B
5444,779511,resource,,,FFF2014B
5445,779706,url,,,FFF2014B
5446,779355,oucontent,8.0,8.0,FFF2014B
5447,779553,resource,18.0,18.0,FFF2014B
5448,779738,url,13.0,13.0,FFF2014B
5449,779388,oucontent,16.0,16.0,FFF2014B
5450,779593,resource,,,FFF2014B
5451,779771,url,21.0,21.0,FFF2014B
5452,779422,oucontent,27.0,27.0,FFF2014B
5453,779634,subpage,15.0,15.0,FFF2014B
5454,779800,url,26.0,26.0,FFF2014B
5455,779460,page,,,FFF2014B
5456,779668,subpage,,,FFF2014B
5457,779835,dualpane,,,FFF2014B
5458,779270,questionnaire,28.0,28.0,FFF2014B
5459,779502,resource,,,FFF2014B
5460,779508,resource,,,FFF2014B
5461,779703,url,,,FFF2014B
5462,779352,oucontent,11.0,11.0,FFF2014B
5463,779550,resource,18.0,18.0,FFF2014B
5464,779735,url,11.0,11.0,FFF2014B
5465,779385,oucontent,,,FFF2014B
5466,779590,resource,,,FFF2014B
5467,779768,url,21.0,21.0,FFF2014B
