,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_mod_pres,unique_identifier
23096,530802,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction,FFF2013B,530802FFF2013B
23097,530852,M,Wales,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,FFF2013B,530852FFF2013B
23098,530853,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail,FFF2013B,530853FFF2013B
23099,530862,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,FFF2013B,530862FFF2013B
23100,530944,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,FFF2013B,530944FFF2013B
23101,531077,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,FFF2013B,531077FFF2013B
23102,531124,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,531124FFF2013B
23103,531182,M,London Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass,FFF2013B,531182FFF2013B
23104,531190,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass,FFF2013B,531190FFF2013B
23105,531251,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,FFF2013B,531251FFF2013B
23106,531270,M,North Region,A Level or Equivalent,,0-35,1,120,N,Pass,FFF2013B,531270FFF2013B
23107,531294,M,North Region,A Level or Equivalent,,0-35,1,120,N,Pass,FFF2013B,531294FFF2013B
23108,531397,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,FFF2013B,531397FFF2013B
23109,531448,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,531448FFF2013B
23110,531629,M,London Region,HE Qualification,60-70%,35-55,0,60,N,Pass,FFF2013B,531629FFF2013B
23111,531667,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,FFF2013B,531667FFF2013B
23112,531709,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Distinction,FFF2013B,531709FFF2013B
23113,531791,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Fail,FFF2013B,531791FFF2013B
23114,531866,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,FFF2013B,531866FFF2013B
23115,531894,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,1,180,N,Withdrawn,FFF2013B,531894FFF2013B
23116,531905,F,South East Region,No Formal quals,60-70%,0-35,0,180,N,Pass,FFF2013B,531905FFF2013B
23117,532049,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,FFF2013B,532049FFF2013B
23118,532050,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail,FFF2013B,532050FFF2013B
23119,532062,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,FFF2013B,532062FFF2013B
23120,532428,M,Ireland,Lower Than A Level,,0-35,0,120,N,Fail,FFF2013B,532428FFF2013B
23121,532436,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,120,N,Pass,FFF2013B,532436FFF2013B
23122,532464,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,FFF2013B,532464FFF2013B
23123,532476,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,FFF2013B,532476FFF2013B
23124,532575,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,FFF2013B,532575FFF2013B
23125,532578,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,532578FFF2013B
23126,532579,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,532579FFF2013B
23127,532589,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,FFF2013B,532589FFF2013B
23128,532608,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,FFF2013B,532608FFF2013B
23129,532627,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,FFF2013B,532627FFF2013B
23130,532703,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,532703FFF2013B
23131,532715,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Pass,FFF2013B,532715FFF2013B
23132,532968,M,Wales,HE Qualification,20-30%,35-55,1,120,N,Pass,FFF2013B,532968FFF2013B
23133,533016,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,FFF2013B,533016FFF2013B
23134,533044,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,FFF2013B,533044FFF2013B
23135,533134,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,FFF2013B,533134FFF2013B
23136,533172,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,FFF2013B,533172FFF2013B
23137,533198,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn,FFF2013B,533198FFF2013B
23138,533201,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,FFF2013B,533201FFF2013B
23139,533321,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction,FFF2013B,533321FFF2013B
23140,533348,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,FFF2013B,533348FFF2013B
23141,533458,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,533458FFF2013B
23142,533485,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,FFF2013B,533485FFF2013B
23143,533535,M,Ireland,HE Qualification,,0-35,0,180,N,Pass,FFF2013B,533535FFF2013B
23144,533614,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,FFF2013B,533614FFF2013B
23145,533709,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Fail,FFF2013B,533709FFF2013B
23146,533874,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,FFF2013B,533874FFF2013B
23147,533929,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Distinction,FFF2013B,533929FFF2013B
23148,533944,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,FFF2013B,533944FFF2013B
23149,533997,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,FFF2013B,533997FFF2013B
23150,534014,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,180,N,Fail,FFF2013B,534014FFF2013B
23151,534037,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,FFF2013B,534037FFF2013B
23152,534064,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Pass,FFF2013B,534064FFF2013B
23153,534234,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,FFF2013B,534234FFF2013B
23154,534346,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,FFF2013B,534346FFF2013B
23155,534431,F,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass,FFF2013B,534431FFF2013B
23156,534602,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,FFF2013B,534602FFF2013B
23157,534609,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,FFF2013B,534609FFF2013B
23158,534750,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,FFF2013B,534750FFF2013B
23159,534784,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,FFF2013B,534784FFF2013B
23160,534792,F,South West Region,Lower Than A Level,90-100%,35-55,0,120,N,Pass,FFF2013B,534792FFF2013B
23161,534854,M,London Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Fail,FFF2013B,534854FFF2013B
23162,534856,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,534856FFF2013B
23163,534892,M,Ireland,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,FFF2013B,534892FFF2013B
23164,534913,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,FFF2013B,534913FFF2013B
23165,534944,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn,FFF2013B,534944FFF2013B
23166,534952,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,534952FFF2013B
23167,534958,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,534958FFF2013B
23168,534962,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,FFF2013B,534962FFF2013B
23169,534989,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,FFF2013B,534989FFF2013B
23170,535037,M,Scotland,Post Graduate Qualification,60-70%,35-55,0,60,N,Pass,FFF2013B,535037FFF2013B
23171,535052,M,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,535052FFF2013B
23172,535228,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,FFF2013B,535228FFF2013B
23173,535276,M,Ireland,A Level or Equivalent,,0-35,0,60,N,Withdrawn,FFF2013B,535276FFF2013B
23174,535324,M,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,FFF2013B,535324FFF2013B
23175,535390,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,FFF2013B,535390FFF2013B
23176,535460,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,FFF2013B,535460FFF2013B
23177,535628,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,535628FFF2013B
23178,535662,M,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Pass,FFF2013B,535662FFF2013B
23179,535761,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,FFF2013B,535761FFF2013B
23180,535804,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,535804FFF2013B
23181,535981,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,535981FFF2013B
23182,536038,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,536038FFF2013B
23183,536046,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,FFF2013B,536046FFF2013B
23184,536103,M,Scotland,HE Qualification,60-70%,0-35,0,150,N,Withdrawn,FFF2013B,536103FFF2013B
23185,536125,M,Ireland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,FFF2013B,536125FFF2013B
23186,536147,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,FFF2013B,536147FFF2013B
23187,536178,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,FFF2013B,536178FFF2013B
23188,536214,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,FFF2013B,536214FFF2013B
23189,536454,M,North Western Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,FFF2013B,536454FFF2013B
23190,536455,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,FFF2013B,536455FFF2013B
23191,536503,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,FFF2013B,536503FFF2013B
23192,536556,M,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,FFF2013B,536556FFF2013B
23193,536591,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,FFF2013B,536591FFF2013B
23194,536593,M,Ireland,HE Qualification,70-80%,35-55,0,70,N,Pass,FFF2013B,536593FFF2013B
23195,536681,M,North Western Region,No Formal quals,10-20,0-35,0,60,N,Withdrawn,FFF2013B,536681FFF2013B
23196,536698,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,536698FFF2013B
23197,536843,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail,FFF2013B,536843FFF2013B
23198,536906,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,FFF2013B,536906FFF2013B
23199,536930,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,FFF2013B,536930FFF2013B
23200,536950,F,London Region,HE Qualification,0-10%,0-35,0,60,N,Pass,FFF2013B,536950FFF2013B
23201,537000,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,FFF2013B,537000FFF2013B
23202,537028,M,Scotland,Lower Than A Level,10-20,0-35,0,75,N,Withdrawn,FFF2013B,537028FFF2013B
23203,537133,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,FFF2013B,537133FFF2013B
23204,537151,M,London Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,FFF2013B,537151FFF2013B
23205,537335,F,London Region,No Formal quals,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,537335FFF2013B
23206,537394,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,FFF2013B,537394FFF2013B
23207,537515,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,FFF2013B,537515FFF2013B
23208,537645,M,North Region,HE Qualification,,0-35,0,60,N,Pass,FFF2013B,537645FFF2013B
23209,537656,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,FFF2013B,537656FFF2013B
23210,537672,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,FFF2013B,537672FFF2013B
23211,537674,M,London Region,Lower Than A Level,10-20,35-55,0,120,Y,Fail,FFF2013B,537674FFF2013B
23212,537683,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,FFF2013B,537683FFF2013B
23213,537687,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,FFF2013B,537687FFF2013B
23214,537700,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,FFF2013B,537700FFF2013B
23215,537728,M,North Region,A Level or Equivalent,,0-35,0,90,N,Withdrawn,FFF2013B,537728FFF2013B
23216,537955,M,North Region,HE Qualification,,0-35,0,120,N,Pass,FFF2013B,537955FFF2013B
23217,537980,M,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,FFF2013B,537980FFF2013B
23218,537995,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,FFF2013B,537995FFF2013B
23219,538045,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,538045FFF2013B
23220,538051,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail,FFF2013B,538051FFF2013B
23221,538202,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,FFF2013B,538202FFF2013B
23222,538916,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,FFF2013B,538916FFF2013B
23223,538941,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,538941FFF2013B
23224,538949,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,FFF2013B,538949FFF2013B
23225,539117,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,539117FFF2013B
23226,539128,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,FFF2013B,539128FFF2013B
23227,539219,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,FFF2013B,539219FFF2013B
23228,539241,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,FFF2013B,539241FFF2013B
23229,539308,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Fail,FFF2013B,539308FFF2013B
23230,539332,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,FFF2013B,539332FFF2013B
23231,539359,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,Distinction,FFF2013B,539359FFF2013B
23232,539364,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,FFF2013B,539364FFF2013B
23233,539401,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,FFF2013B,539401FFF2013B
23234,539440,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,FFF2013B,539440FFF2013B
23235,539468,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,FFF2013B,539468FFF2013B
23236,539497,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,539497FFF2013B
23237,539514,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass,FFF2013B,539514FFF2013B
23238,539668,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,FFF2013B,539668FFF2013B
23239,539759,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,FFF2013B,539759FFF2013B
23240,539774,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,539774FFF2013B
23241,539886,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,Y,Fail,FFF2013B,539886FFF2013B
23242,539896,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,539896FFF2013B
23243,539922,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,FFF2013B,539922FFF2013B
23244,539953,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,539953FFF2013B
23245,539963,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,FFF2013B,539963FFF2013B
23246,539994,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,FFF2013B,539994FFF2013B
23247,540054,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,FFF2013B,540054FFF2013B
23248,540147,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,FFF2013B,540147FFF2013B
23249,540155,M,London Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,FFF2013B,540155FFF2013B
23250,540160,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,540160FFF2013B
23251,540209,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,FFF2013B,540209FFF2013B
23252,540224,M,North Region,Lower Than A Level,,35-55,0,60,N,Pass,FFF2013B,540224FFF2013B
23253,540549,M,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,FFF2013B,540549FFF2013B
23254,540577,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,FFF2013B,540577FFF2013B
23255,540581,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,FFF2013B,540581FFF2013B
23256,540637,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,FFF2013B,540637FFF2013B
23257,540713,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,FFF2013B,540713FFF2013B
23258,540727,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass,FFF2013B,540727FFF2013B
23259,540800,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Pass,FFF2013B,540800FFF2013B
23260,540801,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,FFF2013B,540801FFF2013B
23261,540997,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,FFF2013B,540997FFF2013B
23262,541101,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,541101FFF2013B
23263,541327,F,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,FFF2013B,541327FFF2013B
23264,541349,M,Ireland,Lower Than A Level,,35-55,0,120,N,Pass,FFF2013B,541349FFF2013B
23265,541369,M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,FFF2013B,541369FFF2013B
23266,541418,M,Yorkshire Region,Lower Than A Level,,0-35,0,60,N,Pass,FFF2013B,541418FFF2013B
23267,541521,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,Pass,FFF2013B,541521FFF2013B
23268,541579,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,FFF2013B,541579FFF2013B
23269,541753,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,FFF2013B,541753FFF2013B
23270,541781,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,FFF2013B,541781FFF2013B
23271,541923,M,Scotland,Lower Than A Level,10-20,35-55,0,60,N,Fail,FFF2013B,541923FFF2013B
23272,541999,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,FFF2013B,541999FFF2013B
23273,542003,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,FFF2013B,542003FFF2013B
23274,542020,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,FFF2013B,542020FFF2013B
23275,542026,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,FFF2013B,542026FFF2013B
23276,542062,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,FFF2013B,542062FFF2013B
23277,542100,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,FFF2013B,542100FFF2013B
23278,542356,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail,FFF2013B,542356FFF2013B
23279,542386,M,Ireland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,FFF2013B,542386FFF2013B
23280,542506,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,FFF2013B,542506FFF2013B
23281,542536,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,FFF2013B,542536FFF2013B
23282,542550,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,FFF2013B,542550FFF2013B
23283,542635,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,542635FFF2013B
23284,542646,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,FFF2013B,542646FFF2013B
23285,542653,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,FFF2013B,542653FFF2013B
23286,542657,F,South East Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,FFF2013B,542657FFF2013B
23287,542987,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,FFF2013B,542987FFF2013B
23288,543010,M,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Fail,FFF2013B,543010FFF2013B
23289,543019,M,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass,FFF2013B,543019FFF2013B
23290,543054,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Fail,FFF2013B,543054FFF2013B
23291,543095,M,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,FFF2013B,543095FFF2013B
23292,543113,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Fail,FFF2013B,543113FFF2013B
23293,543155,M,London Region,Lower Than A Level,10-20,35-55,0,90,N,Withdrawn,FFF2013B,543155FFF2013B
23294,543295,M,Wales,HE Qualification,30-40%,0-35,0,60,N,Fail,FFF2013B,543295FFF2013B
23295,543384,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,FFF2013B,543384FFF2013B
23296,543415,M,South Region,Lower Than A Level,80-90%,0-35,0,90,Y,Pass,FFF2013B,543415FFF2013B
23297,543436,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,FFF2013B,543436FFF2013B
23298,543447,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,FFF2013B,543447FFF2013B
23299,543536,M,Ireland,Lower Than A Level,50-60%,0-35,0,150,N,Fail,FFF2013B,543536FFF2013B
23300,543599,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,FFF2013B,543599FFF2013B
23301,543604,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,FFF2013B,543604FFF2013B
23302,543643,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Pass,FFF2013B,543643FFF2013B
23303,543785,M,North Region,Lower Than A Level,,0-35,0,90,N,Withdrawn,FFF2013B,543785FFF2013B
23304,543798,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,FFF2013B,543798FFF2013B
23305,543818,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,FFF2013B,543818FFF2013B
23306,544021,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,FFF2013B,544021FFF2013B
23307,544055,M,South East Region,HE Qualification,20-30%,0-35,0,210,N,Pass,FFF2013B,544055FFF2013B
23308,544098,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,FFF2013B,544098FFF2013B
23309,544173,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,130,Y,Distinction,FFF2013B,544173FFF2013B
23310,544195,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,FFF2013B,544195FFF2013B
23311,544212,F,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,FFF2013B,544212FFF2013B
23312,544249,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,FFF2013B,544249FFF2013B
23313,544279,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,FFF2013B,544279FFF2013B
23314,544295,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,Y,Pass,FFF2013B,544295FFF2013B
23315,544313,M,Ireland,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,FFF2013B,544313FFF2013B
23316,544479,F,Scotland,HE Qualification,90-100%,35-55,0,60,N,Pass,FFF2013B,544479FFF2013B
23317,544530,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,FFF2013B,544530FFF2013B
23318,544543,M,North Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,FFF2013B,544543FFF2013B
23319,544651,F,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,FFF2013B,544651FFF2013B
23320,544697,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,FFF2013B,544697FFF2013B
23321,544802,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,FFF2013B,544802FFF2013B
23322,544847,M,Scotland,HE Qualification,0-10%,0-35,0,120,Y,Fail,FFF2013B,544847FFF2013B
23323,544850,M,Scotland,Lower Than A Level,60-70%,35-55,0,90,Y,Pass,FFF2013B,544850FFF2013B
23324,544880,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail,FFF2013B,544880FFF2013B
23325,544894,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,FFF2013B,544894FFF2013B
23326,544930,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,FFF2013B,544930FFF2013B
23327,544955,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,FFF2013B,544955FFF2013B
23328,544963,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,FFF2013B,544963FFF2013B
23329,544991,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,FFF2013B,544991FFF2013B
23330,545048,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,FFF2013B,545048FFF2013B
23331,545080,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,FFF2013B,545080FFF2013B
23332,545229,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Distinction,FFF2013B,545229FFF2013B
23333,545377,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,FFF2013B,545377FFF2013B
