,id_student,date_registration,date_unregistration,code_mod_pres,unique_identifier
29738,693907,-23.0,,FFF2014J,693907FFF2014J
29739,694059,-22.0,,FFF2014J,694059FFF2014J
29740,694128,-22.0,,FFF2014J,694128FFF2014J
29741,694144,-28.0,,FFF2014J,694144FFF2014J
29742,694221,-28.0,,FFF2014J,694221FFF2014J
29743,694272,-28.0,12.0,FFF2014J,694272FFF2014J
29744,694284,-25.0,166.0,FFF2014J,694284FFF2014J
29745,694376,-28.0,,FFF2014J,694376FFF2014J
29746,694415,-25.0,12.0,FFF2014J,694415FFF2014J
29747,694428,-25.0,,FFF2014J,694428FFF2014J
29748,694456,-25.0,,FFF2014J,694456FFF2014J
29749,694464,-25.0,3.0,FFF2014J,694464FFF2014J
29750,694536,-25.0,12.0,FFF2014J,694536FFF2014J
29751,694622,-25.0,,FFF2014J,694622FFF2014J
29752,694669,-25.0,23.0,FFF2014J,694669FFF2014J
29753,694715,-25.0,,FFF2014J,694715FFF2014J
29754,694716,-23.0,,FFF2014J,694716FFF2014J
29755,694827,-9.0,,FFF2014J,694827FFF2014J
29756,694836,-14.0,,FFF2014J,694836FFF2014J
29757,694848,-15.0,,FFF2014J,694848FFF2014J
29758,695090,-23.0,,FFF2014J,695090FFF2014J
29759,695169,-14.0,,FFF2014J,695169FFF2014J
29760,695220,-7.0,79.0,FFF2014J,695220FFF2014J
29761,695250,-23.0,100.0,FFF2014J,695250FFF2014J
29762,695251,-15.0,103.0,FFF2014J,695251FFF2014J
29763,695369,-21.0,158.0,FFF2014J,695369FFF2014J
29764,695380,-23.0,12.0,FFF2014J,695380FFF2014J
29765,695416,-23.0,12.0,FFF2014J,695416FFF2014J
29766,695449,-20.0,-18.0,FFF2014J,695449FFF2014J
29767,695471,-20.0,,FFF2014J,695471FFF2014J
29768,695485,-15.0,,FFF2014J,695485FFF2014J
29769,695550,-15.0,,FFF2014J,695550FFF2014J
29770,695574,-16.0,12.0,FFF2014J,695574FFF2014J
29771,695637,-22.0,,FFF2014J,695637FFF2014J
29772,695676,-23.0,50.0,FFF2014J,695676FFF2014J
29773,695700,-9.0,,FFF2014J,695700FFF2014J
29774,695729,-20.0,,FFF2014J,695729FFF2014J
29775,695748,-23.0,12.0,FFF2014J,695748FFF2014J
29776,695764,-23.0,-1.0,FFF2014J,695764FFF2014J
29777,695803,-22.0,,FFF2014J,695803FFF2014J
29778,695825,-22.0,159.0,FFF2014J,695825FFF2014J
29779,695869,-15.0,,FFF2014J,695869FFF2014J
29780,695879,-22.0,12.0,FFF2014J,695879FFF2014J
29781,695926,-18.0,,FFF2014J,695926FFF2014J
29782,695964,-23.0,12.0,FFF2014J,695964FFF2014J
29783,696039,-9.0,,FFF2014J,696039FFF2014J
29784,696043,-17.0,,FFF2014J,696043FFF2014J
29785,696071,-23.0,66.0,FFF2014J,696071FFF2014J
29786,696082,-22.0,,FFF2014J,696082FFF2014J
29787,696091,-22.0,12.0,FFF2014J,696091FFF2014J
29788,696188,-13.0,,FFF2014J,696188FFF2014J
29789,696253,-23.0,-3.0,FFF2014J,696253FFF2014J
29790,696275,-23.0,,FFF2014J,696275FFF2014J
29791,696276,-23.0,-1.0,FFF2014J,696276FFF2014J
29792,696318,-21.0,,FFF2014J,696318FFF2014J
29793,696329,-23.0,,FFF2014J,696329FFF2014J
29794,696347,-21.0,,FFF2014J,696347FFF2014J
29795,696364,-21.0,,FFF2014J,696364FFF2014J
29796,696410,-16.0,12.0,FFF2014J,696410FFF2014J
29797,696456,-22.0,,FFF2014J,696456FFF2014J
29798,696583,-22.0,,FFF2014J,696583FFF2014J
29799,696615,-21.0,,FFF2014J,696615FFF2014J
29800,696653,-22.0,,FFF2014J,696653FFF2014J
29801,696659,-15.0,,FFF2014J,696659FFF2014J
29802,696662,-22.0,,FFF2014J,696662FFF2014J
29803,696664,-14.0,-4.0,FFF2014J,696664FFF2014J
29804,696666,-22.0,,FFF2014J,696666FFF2014J
29805,696671,-22.0,,FFF2014J,696671FFF2014J
29806,696672,-22.0,,FFF2014J,696672FFF2014J
29807,696674,-22.0,,FFF2014J,696674FFF2014J
29808,696678,-21.0,,FFF2014J,696678FFF2014J
29809,696729,-17.0,,FFF2014J,696729FFF2014J
29810,696943,-14.0,6.0,FFF2014J,696943FFF2014J
29811,696981,-20.0,-5.0,FFF2014J,696981FFF2014J
29812,696985,-14.0,9.0,FFF2014J,696985FFF2014J
29813,697027,-20.0,,FFF2014J,697027FFF2014J
29814,697042,-1.0,69.0,FFF2014J,697042FFF2014J
29815,697114,-18.0,,FFF2014J,697114FFF2014J
29816,697160,-18.0,,FFF2014J,697160FFF2014J
29817,697192,-16.0,12.0,FFF2014J,697192FFF2014J
29818,697204,-14.0,-2.0,FFF2014J,697204FFF2014J
29819,697215,-18.0,59.0,FFF2014J,697215FFF2014J
29820,697255,-16.0,,FFF2014J,697255FFF2014J
29821,697257,-17.0,-10.0,FFF2014J,697257FFF2014J
29822,697299,-15.0,12.0,FFF2014J,697299FFF2014J
29823,697438,-9.0,199.0,FFF2014J,697438FFF2014J
29824,697478,-16.0,,FFF2014J,697478FFF2014J
29825,697529,-16.0,12.0,FFF2014J,697529FFF2014J
29826,697554,-17.0,-4.0,FFF2014J,697554FFF2014J
29827,697581,-17.0,-8.0,FFF2014J,697581FFF2014J
29828,697665,-16.0,54.0,FFF2014J,697665FFF2014J
29829,697878,-15.0,,FFF2014J,697878FFF2014J
29830,697998,-14.0,,FFF2014J,697998FFF2014J
29831,698015,-16.0,,FFF2014J,698015FFF2014J
29832,698020,-15.0,52.0,FFF2014J,698020FFF2014J
29833,698112,-15.0,12.0,FFF2014J,698112FFF2014J
29834,698157,-15.0,,FFF2014J,698157FFF2014J
29835,698193,-15.0,,FFF2014J,698193FFF2014J
29836,698233,-15.0,12.0,FFF2014J,698233FFF2014J
29837,698237,-14.0,-12.0,FFF2014J,698237FFF2014J
29838,698278,-14.0,11.0,FFF2014J,698278FFF2014J
29839,698384,-10.0,,FFF2014J,698384FFF2014J
29840,698407,-14.0,,FFF2014J,698407FFF2014J
29841,698485,-14.0,,FFF2014J,698485FFF2014J
29842,698656,-14.0,,FFF2014J,698656FFF2014J
29843,698762,-13.0,74.0,FFF2014J,698762FFF2014J
29844,699126,-10.0,,FFF2014J,699126FFF2014J
29845,699127,-10.0,,FFF2014J,699127FFF2014J
29846,699128,-10.0,,FFF2014J,699128FFF2014J
29847,836614,-22.0,,FFF2014J,836614FFF2014J
29848,884652,-81.0,105.0,FFF2014J,884652FFF2014J
29849,895524,-44.0,,FFF2014J,895524FFF2014J
29850,900936,-42.0,31.0,FFF2014J,900936FFF2014J
29851,1021350,-128.0,,FFF2014J,1021350FFF2014J
29852,1042726,-79.0,,FFF2014J,1042726FFF2014J
29853,1318759,-23.0,,FFF2014J,1318759FFF2014J
29854,1348205,-51.0,,FFF2014J,1348205FFF2014J
29855,1391717,-36.0,,FFF2014J,1391717FFF2014J
29856,1409532,-135.0,,FFF2014J,1409532FFF2014J
29857,1413902,-49.0,,FFF2014J,1413902FFF2014J
29858,1424608,-41.0,53.0,FFF2014J,1424608FFF2014J
29859,1448966,-21.0,,FFF2014J,1448966FFF2014J
29860,1449171,-28.0,131.0,FFF2014J,1449171FFF2014J
29861,1450604,-155.0,,FFF2014J,1450604FFF2014J
29862,1459010,-122.0,-101.0,FFF2014J,1459010FFF2014J
29863,1473878,-29.0,,FFF2014J,1473878FFF2014J
29864,1477284,-95.0,123.0,FFF2014J,1477284FFF2014J
29865,1501577,-79.0,,FFF2014J,1501577FFF2014J
29866,1514245,-50.0,51.0,FFF2014J,1514245FFF2014J
29867,1532711,-95.0,134.0,FFF2014J,1532711FFF2014J
29868,1537796,-120.0,17.0,FFF2014J,1537796FFF2014J
29869,1585671,-21.0,,FFF2014J,1585671FFF2014J
29870,1588621,-32.0,148.0,FFF2014J,1588621FFF2014J
29871,1603549,-15.0,,FFF2014J,1603549FFF2014J
29872,1629444,-38.0,-29.0,FFF2014J,1629444FFF2014J
29873,1631797,-101.0,,FFF2014J,1631797FFF2014J
29874,1639699,-109.0,,FFF2014J,1639699FFF2014J
29875,1640680,-93.0,,FFF2014J,1640680FFF2014J
29876,1658963,-122.0,,FFF2014J,1658963FFF2014J
29877,1677677,-28.0,,FFF2014J,1677677FFF2014J
29878,1683192,-156.0,81.0,FFF2014J,1683192FFF2014J
29879,1722493,-45.0,,FFF2014J,1722493FFF2014J
29880,1733664,-155.0,,FFF2014J,1733664FFF2014J
29881,1745145,-114.0,68.0,FFF2014J,1745145FFF2014J
29882,1752994,-73.0,,FFF2014J,1752994FFF2014J
29883,1755594,-144.0,,FFF2014J,1755594FFF2014J
29884,1765045,-93.0,47.0,FFF2014J,1765045FFF2014J
29885,1766102,-72.0,,FFF2014J,1766102FFF2014J
29886,1771775,-16.0,,FFF2014J,1771775FFF2014J
29887,1796402,-29.0,,FFF2014J,1796402FFF2014J
29888,1810759,-84.0,,FFF2014J,1810759FFF2014J
29889,1816458,-148.0,,FFF2014J,1816458FFF2014J
29890,1817710,-43.0,,FFF2014J,1817710FFF2014J
29891,1818385,-16.0,,FFF2014J,1818385FFF2014J
29892,1836241,-22.0,,FFF2014J,1836241FFF2014J
29893,1837138,-147.0,,FFF2014J,1837138FFF2014J
29894,1856869,-149.0,,FFF2014J,1856869FFF2014J
29895,1866233,-45.0,,FFF2014J,1866233FFF2014J
29896,1871598,-106.0,,FFF2014J,1871598FFF2014J
29897,1871684,-50.0,,FFF2014J,1871684FFF2014J
29898,1873360,-29.0,-3.0,FFF2014J,1873360FFF2014J
29899,1877902,-150.0,,FFF2014J,1877902FFF2014J
29900,1879321,-25.0,,FFF2014J,1879321FFF2014J
29901,1881231,-22.0,,FFF2014J,1881231FFF2014J
29902,1887108,-87.0,,FFF2014J,1887108FFF2014J
29903,1889752,-59.0,,FFF2014J,1889752FFF2014J
29904,1895399,-49.0,-33.0,FFF2014J,1895399FFF2014J
29905,1929219,-155.0,-38.0,FFF2014J,1929219FFF2014J
29906,1944167,-58.0,,FFF2014J,1944167FFF2014J
29907,1948159,-63.0,,FFF2014J,1948159FFF2014J
29908,1961652,-100.0,,FFF2014J,1961652FFF2014J
29909,1962049,-67.0,,FFF2014J,1962049FFF2014J
29910,1962062,-21.0,,FFF2014J,1962062FFF2014J
29911,1972092,-126.0,,FFF2014J,1972092FFF2014J
29912,1972368,-42.0,-32.0,FFF2014J,1972368FFF2014J
29913,1995177,-53.0,,FFF2014J,1995177FFF2014J
29914,1998834,-78.0,,FFF2014J,1998834FFF2014J
29915,2017487,-17.0,,FFF2014J,2017487FFF2014J
29916,2020628,-64.0,,FFF2014J,2020628FFF2014J
29917,2026075,-114.0,158.0,FFF2014J,2026075FFF2014J
29918,2028523,-31.0,164.0,FFF2014J,2028523FFF2014J
29919,2029571,-28.0,170.0,FFF2014J,2029571FFF2014J
29920,2035700,-65.0,,FFF2014J,2035700FFF2014J
29921,2036893,-120.0,86.0,FFF2014J,2036893FFF2014J
29922,2047575,-98.0,,FFF2014J,2047575FFF2014J
29923,2065972,-18.0,,FFF2014J,2065972FFF2014J
29924,2067799,-29.0,,FFF2014J,2067799FFF2014J
29925,2071670,-128.0,-94.0,FFF2014J,2071670FFF2014J
29926,2081123,-17.0,,FFF2014J,2081123FFF2014J
29927,2088982,-16.0,166.0,FFF2014J,2088982FFF2014J
29928,2096251,-22.0,,FFF2014J,2096251FFF2014J
29929,2103552,-17.0,216.0,FFF2014J,2103552FFF2014J
29930,2104819,-25.0,80.0,FFF2014J,2104819FFF2014J
29931,2106955,-28.0,,FFF2014J,2106955FFF2014J
29932,2107747,-25.0,104.0,FFF2014J,2107747FFF2014J
29933,2113446,-150.0,-17.0,FFF2014J,2113446FFF2014J
29934,2128283,-38.0,,FFF2014J,2128283FFF2014J
29935,2137697,-77.0,-11.0,FFF2014J,2137697FFF2014J
29936,2138970,-32.0,,FFF2014J,2138970FFF2014J
29937,2140300,-66.0,,FFF2014J,2140300FFF2014J
29938,2143312,-35.0,,FFF2014J,2143312FFF2014J
29939,2143440,-135.0,,FFF2014J,2143440FFF2014J
29940,2146013,-133.0,-130.0,FFF2014J,2146013FFF2014J
29941,2154361,-87.0,,FFF2014J,2154361FFF2014J
29942,2160316,-147.0,,FFF2014J,2160316FFF2014J
29943,2161710,-51.0,,FFF2014J,2161710FFF2014J
29944,2178837,-32.0,,FFF2014J,2178837FFF2014J
29945,2180090,-22.0,,FFF2014J,2180090FFF2014J
29946,2182293,-99.0,,FFF2014J,2182293FFF2014J
29947,2185729,-4.0,,FFF2014J,2185729FFF2014J
29948,2195853,-67.0,,FFF2014J,2195853FFF2014J
29949,2197766,-115.0,,FFF2014J,2197766FFF2014J
29950,2198970,-135.0,31.0,FFF2014J,2198970FFF2014J
29951,2223401,-16.0,107.0,FFF2014J,2223401FFF2014J
29952,2254637,-28.0,,FFF2014J,2254637FFF2014J
29953,2256134,-43.0,80.0,FFF2014J,2256134FFF2014J
29954,2268069,-21.0,-5.0,FFF2014J,2268069FFF2014J
29955,2272023,-155.0,135.0,FFF2014J,2272023FFF2014J
29956,2274542,-50.0,,FFF2014J,2274542FFF2014J
29957,2278101,-38.0,,FFF2014J,2278101FFF2014J
29958,2282620,-22.0,,FFF2014J,2282620FFF2014J
29959,2283708,-136.0,62.0,FFF2014J,2283708FFF2014J
29960,2293511,-51.0,,FFF2014J,2293511FFF2014J
29961,2298106,-45.0,,FFF2014J,2298106FFF2014J
29962,2298895,-148.0,,FFF2014J,2298895FFF2014J
29963,2301830,-84.0,,FFF2014J,2301830FFF2014J
29964,2306410,-147.0,,FFF2014J,2306410FFF2014J
29965,2316717,-64.0,123.0,FFF2014J,2316717FFF2014J
29966,2332934,-58.0,,FFF2014J,2332934FFF2014J
29967,2339267,-63.0,,FFF2014J,2339267FFF2014J
29968,2341420,-101.0,,FFF2014J,2341420FFF2014J
29969,2342045,-38.0,44.0,FFF2014J,2342045FFF2014J
29970,2343785,-102.0,,FFF2014J,2343785FFF2014J
29971,2351969,-106.0,,FFF2014J,2351969FFF2014J
29972,2360559,-17.0,,FFF2014J,2360559FFF2014J
29973,2366656,-67.0,,FFF2014J,2366656FFF2014J
29974,2371481,,-53.0,FFF2014J,2371481FFF2014J
29975,2378208,-9.0,,FFF2014J,2378208FFF2014J
29976,2386732,-28.0,,FFF2014J,2386732FFF2014J
29977,2395016,-150.0,44.0,FFF2014J,2395016FFF2014J
29978,2398260,-38.0,,FFF2014J,2398260FFF2014J
29979,2399758,-23.0,,FFF2014J,2399758FFF2014J
29980,2403701,-101.0,,FFF2014J,2403701FFF2014J
29981,2411981,-150.0,-103.0,FFF2014J,2411981FFF2014J
29982,2417433,-119.0,,FFF2014J,2417433FFF2014J
29983,2417975,-28.0,,FFF2014J,2417975FFF2014J
29984,2424257,-88.0,,FFF2014J,2424257FFF2014J
29985,2427845,-46.0,,FFF2014J,2427845FFF2014J
29986,2438784,-100.0,,FFF2014J,2438784FFF2014J
29987,2449490,-112.0,65.0,FFF2014J,2449490FFF2014J
29988,2457440,-22.0,,FFF2014J,2457440FFF2014J
29989,2459292,-29.0,,FFF2014J,2459292FFF2014J
29990,2462281,-155.0,-1.0,FFF2014J,2462281FFF2014J
29991,2463282,-78.0,-1.0,FFF2014J,2463282FFF2014J
29992,2468232,-51.0,-38.0,FFF2014J,2468232FFF2014J
29993,2470326,-16.0,,FFF2014J,2470326FFF2014J
29994,2480886,-58.0,,FFF2014J,2480886FFF2014J
29995,2482710,-66.0,,FFF2014J,2482710FFF2014J
29996,2486215,-142.0,-65.0,FFF2014J,2486215FFF2014J
29997,2486930,-32.0,,FFF2014J,2486930FFF2014J
29998,2497090,-129.0,12.0,FFF2014J,2497090FFF2014J
29999,2499307,-23.0,,FFF2014J,2499307FFF2014J
30000,2504129,-148.0,,FFF2014J,2504129FFF2014J
30001,2505058,-53.0,,FFF2014J,2505058FFF2014J
30002,2509531,-77.0,-30.0,FFF2014J,2509531FFF2014J
30003,2519138,-122.0,,FFF2014J,2519138FFF2014J
30004,2521574,-88.0,-80.0,FFF2014J,2521574FFF2014J
30005,2529052,-3.0,,FFF2014J,2529052FFF2014J
30006,2529419,-129.0,,FFF2014J,2529419FFF2014J
30007,2530976,-123.0,,FFF2014J,2530976FFF2014J
30008,2535160,-88.0,,FFF2014J,2535160FFF2014J
30009,2537777,-84.0,,FFF2014J,2537777FFF2014J
30010,2540871,-150.0,,FFF2014J,2540871FFF2014J
30011,2542209,-155.0,,FFF2014J,2542209FFF2014J
30012,2544643,-34.0,,FFF2014J,2544643FFF2014J
30013,2544766,-23.0,,FFF2014J,2544766FFF2014J
30014,2546315,-123.0,,FFF2014J,2546315FFF2014J
30015,2550534,-25.0,135.0,FFF2014J,2550534FFF2014J
30016,2557008,-18.0,,FFF2014J,2557008FFF2014J
30017,2558365,-45.0,,FFF2014J,2558365FFF2014J
30018,2559144,-52.0,,FFF2014J,2559144FFF2014J
30019,2563095,-51.0,,FFF2014J,2563095FFF2014J
30020,2579891,-67.0,,FFF2014J,2579891FFF2014J
30021,2584244,-53.0,,FFF2014J,2584244FFF2014J
30022,2586748,-99.0,12.0,FFF2014J,2586748FFF2014J
30023,2597117,-16.0,,FFF2014J,2597117FFF2014J
30024,2599162,-85.0,12.0,FFF2014J,2599162FFF2014J
30025,2599883,-72.0,,FFF2014J,2599883FFF2014J
30026,2602253,-28.0,-10.0,FFF2014J,2602253FFF2014J
30027,2602542,-44.0,,FFF2014J,2602542FFF2014J
30028,2603027,-15.0,,FFF2014J,2603027FFF2014J
30029,2612102,-18.0,,FFF2014J,2612102FFF2014J
30030,2612728,-28.0,12.0,FFF2014J,2612728FFF2014J
30031,2613827,-23.0,-4.0,FFF2014J,2613827FFF2014J
30032,2622634,-29.0,,FFF2014J,2622634FFF2014J
30033,2624028,-79.0,,FFF2014J,2624028FFF2014J
30034,2626417,-9.0,12.0,FFF2014J,2626417FFF2014J
30035,2630284,-13.0,142.0,FFF2014J,2630284FFF2014J
30036,2641156,-144.0,,FFF2014J,2641156FFF2014J
30037,2642532,-23.0,,FFF2014J,2642532FFF2014J
30038,2643472,-10.0,,FFF2014J,2643472FFF2014J
30039,2643829,-10.0,,FFF2014J,2643829FFF2014J
30040,2649121,-25.0,4.0,FFF2014J,2649121FFF2014J
30041,2649948,-102.0,,FFF2014J,2649948FFF2014J
30042,2652532,-7.0,10.0,FFF2014J,2652532FFF2014J
30043,2657913,-67.0,,FFF2014J,2657913FFF2014J
30044,2658856,-17.0,,FFF2014J,2658856FFF2014J
30045,2661012,-16.0,-10.0,FFF2014J,2661012FFF2014J
30046,2667478,-32.0,,FFF2014J,2667478FFF2014J
30047,2678580,-37.0,157.0,FFF2014J,2678580FFF2014J
30048,2681198,-87.0,,FFF2014J,2681198FFF2014J
30049,2682682,-16.0,,FFF2014J,2682682FFF2014J
30050,2682745,-50.0,51.0,FFF2014J,2682745FFF2014J
30051,2683857,-105.0,,FFF2014J,2683857FFF2014J
30052,2684048,-16.0,12.0,FFF2014J,2684048FFF2014J
30053,2686035,-30.0,236.0,FFF2014J,2686035FFF2014J
30054,2687012,-78.0,-12.0,FFF2014J,2687012FFF2014J
30055,2693932,-72.0,,FFF2014J,2693932FFF2014J
30056,2694139,-81.0,137.0,FFF2014J,2694139FFF2014J
30057,2697921,-32.0,,FFF2014J,2697921FFF2014J
30058,2702660,,9.0,FFF2014J,2702660FFF2014J
30059,24391,-64.0,,GGG2013J,24391GGG2013J
30060,26023,-37.0,,GGG2013J,26023GGG2013J
30061,32239,-78.0,,GGG2013J,32239GGG2013J
30062,35001,-27.0,,GGG2013J,35001GGG2013J
30063,60405,-123.0,,GGG2013J,60405GGG2013J
30064,62975,-53.0,,GGG2013J,62975GGG2013J
30065,67182,-32.0,,GGG2013J,67182GGG2013J
30066,75442,-123.0,,GGG2013J,75442GGG2013J
30067,80448,-4.0,227.0,GGG2013J,80448GGG2013J
30068,82341,-73.0,,GGG2013J,82341GGG2013J
30069,87929,-99.0,,GGG2013J,87929GGG2013J
30070,96117,-152.0,,GGG2013J,96117GGG2013J
30071,121056,-81.0,-8.0,GGG2013J,121056GGG2013J
30072,122459,-141.0,,GGG2013J,122459GGG2013J
30073,122636,-25.0,,GGG2013J,122636GGG2013J
30074,122846,-99.0,,GGG2013J,122846GGG2013J
30075,122928,-40.0,,GGG2013J,122928GGG2013J
30076,129212,-109.0,,GGG2013J,129212GGG2013J
30077,135331,-45.0,,GGG2013J,135331GGG2013J
30078,138710,-74.0,,GGG2013J,138710GGG2013J
30079,142990,-75.0,,GGG2013J,142990GGG2013J
30080,155256,-24.0,,GGG2013J,155256GGG2013J
30081,156127,-36.0,,GGG2013J,156127GGG2013J
30082,159484,-110.0,,GGG2013J,159484GGG2013J
30083,164922,-32.0,,GGG2013J,164922GGG2013J
30084,166183,-44.0,,GGG2013J,166183GGG2013J
30085,189664,-145.0,,GGG2013J,189664GGG2013J
30086,204745,-33.0,,GGG2013J,204745GGG2013J
30087,233153,-36.0,,GGG2013J,233153GGG2013J
30088,236848,-75.0,,GGG2013J,236848GGG2013J
30089,239095,-75.0,,GGG2013J,239095GGG2013J
30090,249965,-32.0,,GGG2013J,249965GGG2013J
30091,253208,-39.0,,GGG2013J,253208GGG2013J
30092,253567,-39.0,,GGG2013J,253567GGG2013J
30093,261718,-38.0,,GGG2013J,261718GGG2013J
30094,266626,-113.0,,GGG2013J,266626GGG2013J
30095,268391,-18.0,,GGG2013J,268391GGG2013J
30096,276830,-64.0,,GGG2013J,276830GGG2013J
30097,279747,-81.0,,GGG2013J,279747GGG2013J
30098,281619,-29.0,,GGG2013J,281619GGG2013J
30099,285705,-29.0,,GGG2013J,285705GGG2013J
30100,286160,-46.0,,GGG2013J,286160GGG2013J
30101,286762,-39.0,,GGG2013J,286762GGG2013J
30102,290658,-23.0,,GGG2013J,290658GGG2013J
30103,292136,-50.0,,GGG2013J,292136GGG2013J
30104,296993,-80.0,,GGG2013J,296993GGG2013J
30105,297990,-114.0,,GGG2013J,297990GGG2013J
30106,298186,-38.0,,GGG2013J,298186GGG2013J
30107,300508,-36.0,,GGG2013J,300508GGG2013J
30108,303165,-29.0,,GGG2013J,303165GGG2013J
30109,306610,-75.0,,GGG2013J,306610GGG2013J
30110,308634,-24.0,,GGG2013J,308634GGG2013J
30111,311158,-93.0,,GGG2013J,311158GGG2013J
30112,313070,-45.0,-17.0,GGG2013J,313070GGG2013J
30113,319331,-26.0,,GGG2013J,319331GGG2013J
30114,324095,-157.0,,GGG2013J,324095GGG2013J
30115,325909,-128.0,,GGG2013J,325909GGG2013J
30116,330177,-43.0,,GGG2013J,330177GGG2013J
30117,332715,-143.0,,GGG2013J,332715GGG2013J
30118,338446,-39.0,,GGG2013J,338446GGG2013J
30119,339727,-49.0,,GGG2013J,339727GGG2013J
30120,339853,-67.0,,GGG2013J,339853GGG2013J
30121,340486,-109.0,,GGG2013J,340486GGG2013J
30122,348579,-49.0,,GGG2013J,348579GGG2013J
30123,349360,-89.0,,GGG2013J,349360GGG2013J
30124,352382,-53.0,,GGG2013J,352382GGG2013J
30125,360683,-24.0,,GGG2013J,360683GGG2013J
30126,365192,-31.0,,GGG2013J,365192GGG2013J
30127,368245,-16.0,,GGG2013J,368245GGG2013J
30128,368969,-29.0,,GGG2013J,368969GGG2013J
30129,369378,-135.0,166.0,GGG2013J,369378GGG2013J
30130,372691,-23.0,,GGG2013J,372691GGG2013J
30131,375600,-99.0,,GGG2013J,375600GGG2013J
30132,375882,-71.0,,GGG2013J,375882GGG2013J
30133,379113,-114.0,,GGG2013J,379113GGG2013J
30134,379844,-44.0,,GGG2013J,379844GGG2013J
30135,383420,-101.0,-33.0,GGG2013J,383420GGG2013J
30136,387550,-58.0,,GGG2013J,387550GGG2013J
30137,392215,-36.0,,GGG2013J,392215GGG2013J
30138,393451,-89.0,,GGG2013J,393451GGG2013J
30139,395954,-24.0,,GGG2013J,395954GGG2013J
30140,396145,-35.0,,GGG2013J,396145GGG2013J
30141,401139,-33.0,,GGG2013J,401139GGG2013J
30142,404325,-11.0,,GGG2013J,404325GGG2013J
30143,410573,-59.0,,GGG2013J,410573GGG2013J
30144,411105,-36.0,,GGG2013J,411105GGG2013J
30145,416355,-24.0,,GGG2013J,416355GGG2013J
30146,417220,-38.0,,GGG2013J,417220GGG2013J
30147,418032,-45.0,,GGG2013J,418032GGG2013J
30148,421999,-15.0,,GGG2013J,421999GGG2013J
30149,426736,-43.0,,GGG2013J,426736GGG2013J
30150,427321,-37.0,,GGG2013J,427321GGG2013J
30151,428301,-35.0,,GGG2013J,428301GGG2013J
30152,433165,-67.0,,GGG2013J,433165GGG2013J
30153,434478,-38.0,172.0,GGG2013J,434478GGG2013J
30154,439677,-25.0,,GGG2013J,439677GGG2013J
30155,444943,-12.0,,GGG2013J,444943GGG2013J
30156,445086,-36.0,,GGG2013J,445086GGG2013J
30157,465724,-64.0,,GGG2013J,465724GGG2013J
30158,466900,-24.0,,GGG2013J,466900GGG2013J
30159,470340,-173.0,,GGG2013J,470340GGG2013J
30160,472911,-114.0,,GGG2013J,472911GGG2013J
30161,473271,-24.0,,GGG2013J,473271GGG2013J
30162,473924,-156.0,,GGG2013J,473924GGG2013J
30163,474067,-29.0,,GGG2013J,474067GGG2013J
30164,474272,-20.0,,GGG2013J,474272GGG2013J
30165,476921,-29.0,,GGG2013J,476921GGG2013J
30166,477165,-78.0,,GGG2013J,477165GGG2013J
30167,477468,-29.0,,GGG2013J,477468GGG2013J
30168,477650,-26.0,,GGG2013J,477650GGG2013J
30169,478556,-117.0,,GGG2013J,478556GGG2013J
30170,478784,-45.0,,GGG2013J,478784GGG2013J
30171,479442,-53.0,,GGG2013J,479442GGG2013J
30172,479595,-29.0,-8.0,GGG2013J,479595GGG2013J
30173,480959,-130.0,,GGG2013J,480959GGG2013J
30174,481404,-29.0,,GGG2013J,481404GGG2013J
30175,481772,-38.0,,GGG2013J,481772GGG2013J
30176,483123,-43.0,,GGG2013J,483123GGG2013J
30177,483158,-29.0,,GGG2013J,483158GGG2013J
30178,483959,-60.0,,GGG2013J,483959GGG2013J
30179,488853,-56.0,,GGG2013J,488853GGG2013J
30180,489222,-122.0,,GGG2013J,489222GGG2013J
30181,489624,-56.0,,GGG2013J,489624GGG2013J
30182,493763,-58.0,,GGG2013J,493763GGG2013J
30183,494212,-25.0,,GGG2013J,494212GGG2013J
30184,494291,-44.0,,GGG2013J,494291GGG2013J
30185,495276,-36.0,,GGG2013J,495276GGG2013J
30186,496224,-25.0,,GGG2013J,496224GGG2013J
30187,497074,-29.0,,GGG2013J,497074GGG2013J
30188,497190,-25.0,,GGG2013J,497190GGG2013J
30189,497278,-100.0,,GGG2013J,497278GGG2013J
30190,498702,-51.0,,GGG2013J,498702GGG2013J
30191,499006,-38.0,,GGG2013J,499006GGG2013J
30192,499446,-26.0,,GGG2013J,499446GGG2013J
30193,500112,-43.0,,GGG2013J,500112GGG2013J
30194,500720,-29.0,,GGG2013J,500720GGG2013J
30195,503663,-24.0,,GGG2013J,503663GGG2013J
30196,505503,-35.0,,GGG2013J,505503GGG2013J
30197,505754,-29.0,,GGG2013J,505754GGG2013J
30198,506679,-142.0,,GGG2013J,506679GGG2013J
30199,509034,-142.0,,GGG2013J,509034GGG2013J
30200,509277,-100.0,,GGG2013J,509277GGG2013J
30201,510533,-66.0,,GGG2013J,510533GGG2013J
30202,510737,-45.0,,GGG2013J,510737GGG2013J
30203,511571,-26.0,,GGG2013J,511571GGG2013J
30204,512258,-143.0,,GGG2013J,512258GGG2013J
30205,514699,-24.0,,GGG2013J,514699GGG2013J
30206,515496,-24.0,,GGG2013J,515496GGG2013J
30207,516434,-26.0,,GGG2013J,516434GGG2013J
